Date,Session Title,Player Name,Split Name,Tags,Split Start Time,Split End Time,Duration,Distance (km),Sprint Distance (m),Power Plays,Energy (kcal),Impacts,Hr Load,Time In Red Zone (min),Player Load,Top Speed (km/h),Distance Per Min (m/min),Power Score (w/kg),Work Ratio,Hr Max (bpm),Max Deceleration (m/s/s),Max Acceleration (m/s/s),Distance in Speed Zone 1  (km),Distance in Speed Zone 2  (km),Distance in Speed Zone 3  (km),Distance in Speed Zone 4  (km),Distance in Speed Zone 5  (km),Time in Speed Zone 1 (secs),Time in Speed Zone 2 (secs),Time in Speed Zone 3 (secs),Time in Speed Zone 4 (secs),Time in Speed Zone 5 (secs),Impact Zones: 3 - 5 G (Impacts),Impact Zones: 5 - 10 G (Impacts),Impact Zones: 10 - 15 G (Impacts),Impact Zones: 15 - 20 G (Impacts),Impact Zones: > 20 G (Impacts),Power Play Duration Zones: 0 - 2.5 s (Power Plays),Power Play Duration Zones: 2.5 - 5 s (Power Plays),Power Play Duration Zones: 5 - 7.5 s (Power Plays),Power Play Duration Zones: 7.5 - 10 s (Power Plays),Power Play Duration Zones: > 10 s (Power Plays),Distance in Deceleration Zones: 0 - 1 m/s/s  (km),Distance in Deceleration Zones: 1 - 2 m/s/s  (km),Distance in Deceleration Zones: 2 - 3 m/s/s  (km),Distance in Deceleration Zones: 3 - 4 m/s/s  (km),Distance in Deceleration Zones: > 4 m/s/s  (km),Time in Deceleration Zones: 0 - 1 m/s/s (secs),Time in Deceleration Zones: 1 - 2 m/s/s (secs),Time in Deceleration Zones: 2 - 3 m/s/s (secs),Time in Deceleration Zones: 3 - 4 m/s/s (secs),Time in Deceleration Zones: > 4 m/s/s (secs),Distance in Acceleration Zones: 0 - 1 m/s/s  (km),Distance in Acceleration Zones: 1 - 2 m/s/s  (km),Distance in Acceleration Zones: 2 - 3 m/s/s  (km),Distance in Acceleration Zones: 3 - 4 m/s/s  (km),Distance in Acceleration Zones: > 4 m/s/s  (km),Time in Acceleration Zones: 0 - 1 m/s/s (secs),Time in Acceleration Zones: 1 - 2 m/s/s (secs),Time in Acceleration Zones: 2 - 3 m/s/s (secs),Time in Acceleration Zones: 3 - 4 m/s/s (secs),Time in Acceleration Zones: > 4 m/s/s (secs),Distance in Power Zone: 0 - 5 w/kg  (km),Distance in Power Zone: 5 - 10 w/kg  (km),Distance in Power Zone: 10 - 15 w/kg  (km),Distance in Power Zone: 15 - 20 w/kg  (km),Distance in Power Zone: 20 - 25 w/kg  (km),Distance in Power Zone: 25 - 30 w/kg  (km),Distance in Power Zone: 30 - 35 w/kg  (km),Distance in Power Zone: 35 - 40 w/kg  (km),Distance in Power Zone: 40 - 45 w/kg  (km),Distance in Power Zone: 45 - 50 w/kg  (km),Distance in Power Zone: > 50 w/kg  (km),Time in Power Zone: 0 - 5 w/kg (secs),Time in Power Zone: 5 - 10 w/kg (secs),Time in Power Zone: 10 - 15 w/kg (secs),Time in Power Zone: 15 - 20 w/kg (secs),Time in Power Zone: 20 - 25 w/kg (secs),Time in Power Zone: 25 - 30 w/kg (secs),Time in Power Zone: 30 - 35 w/kg (secs),Time in Power Zone: 35 - 40 w/kg (secs),Time in Power Zone: 40 - 45 w/kg (secs),Time in Power Zone: 45 - 50 w/kg (secs),Time in Power Zone: > 50 w/kg (secs),Time in HR Load Zone 0% - 60% Max HR(secs),Time in HR Load Zone 60% - 75% Max HR (secs),Time in HR Load Zone 75% - 85% Max HR (secs),Time in HR Load Zone 85% - 96% Max HR (secs),Time in HR Load Zone 96% - 100% Max HR (secs),Accelerations Zone Count: 0 - 1 m/s/s,Accelerations Zone Count: 1 - 2 m/s/s,Accelerations Zone Count: 2 - 3 m/s/s,Accelerations Zone Count: 3 - 4 m/s/s,Accelerations Zone Count: > 4 m/s/s,Deceleration Zone Count: 0 - 1 m/s/s,Deceleration Zone Count: 1 - 2 m/s/s,Deceleration Zone Count: 2 - 3 m/s/s,Deceleration Zone Count: 3 - 4 m/s/s,Deceleration Zone Count: > 4 m/s/s
46043,NEC FC - TRAINING SESSION - LUGOGO,HUDSON MBALIRE-NEC FC-FW,warm up and activa, training, 46043.627003819,46043.656285972,"2516",2.8974,73.793,8,318.0404,0,0,0,165.3006,23.4082,69.0948,5.1566,29.8182,0,4.3889,4.7852,"0.5136","1.9333","0.3766","0.0738","0","1287","1126.7","103","13.3","0","47","0","0","0","0","0","4","4","0","0","1.259","0.1704","0.0487","0.0164","0.0025","1083.4","82.8","17.6","4.8","0.7","1.171","0.1837","0.036","0.0084","0.0014","1221","97.2","17.5","4.2","0.8","0.8529","1.115","0.5252","0.1725","0.1074","0.0501","0.0271","0.0187","0.0135","0.0069","0.0079","1578.9","631.8","204.1","53.8","28.9","12.9","7.2","4.6","3.8","1.7","2.3","2529.9","0","0","0","0","0","92","55","9","4","0","85","40","14","2"
46044,NEC FC - TRAINING SESSION - LUZIRA,HUDSON MBALIRE-NEC FC-FW,warm up and activa, training, 46044.372910556,46044.395156019,"1725",1.2465,44.035,5,143.9694,0,0,0,97.1066,21.3362,43.3577,3.4094,12.6082,0,4.8096,4.9956,"0.4675","0.5279","0.2071","0.044","0","1343.6","323.6","57","8","0","49","0","0","0","0","0","4","1","0","0","0.523","0.1156","0.035","0.0107","0.0032","797.6","65.6","15.2","3.7","1.1","0.4188","0.0992","0.0312","0.0081","0.0017","758.2","67.3","17.6","4.6","1.3","0.5625","0.2775","0.1751","0.0915","0.0652","0.0277","0.0183","0.0102","0.0044","0.0056","0.0085","1422","176.6","64.9","29.5","17.9","7.7","5.4","2.5","1.4","1.5","2.8","1732.2","0","0","0","0","0","36","26","12","6","0","31","29","8","4"
46043,NEC FC - TRAINING SESSION - LUGOGO,WARREN BUULE-NEC FC-CB,warm up and activa, training, 46043.627003819,46043.656285972,"2516",3.3123,26.811,7,404.1688,2,0,0,193.0373,23.2482,78.9896,6.0215,36.5045,0,5.0963,4.8,"0.4769","2.0359","0.7727","0.0268","0","1182.1","1128.3","214.7","5","0","109","2","0","0","0","0","7","0","0","0","1.3572","0.2715","0.0661","0.0135","0.0024","1059.6","134.1","29.1","4.9","0.6","1.2992","0.241","0.0531","0.0067","0.0014","1135.2","129","31.6","5","1","0.7345","1.1232","0.837","0.3676","0.1244","0.0545","0.0334","0.016","0.0106","0.0047","0.0064","1399.6","635.1","309.7","111.8","37.1","16.2","10","4.7","2.8","1.2","1.9","2530","0","0","0","0","0","109","70","13","5","0","97","71","18","5"
46044,NEC FC - TRAINING SESSION - LUZIRA,WARREN BUULE-NEC FC-CB,warm up and activa, training, 46044.372910556,46044.395156019,"1915",1.7063,24.257,4,209.3402,0,0,0,147.1891,20.7202,53.4619,4.1054,20.155,0,4.7143,5.36,"0.49","0.9584","0.2338","0.0243","0","1288.6","566.1","62.9","4.5","0","94","0","0","0","0","0","4","0","0","0","0.7332","0.1395","0.033","0.0119","0.0035","866.3","89.2","15.1","4.2","1.2","0.6284","0.1103","0.0376","0.007","0.002","834.5","81.8","23.2","5.2","1.4","0.626","0.5919","0.2486","0.116","0.055","0.0229","0.0169","0.0126","0.0056","0.0052","0.0058","1399.8","351.6","98.1","35.6","16","7.5","4.8","3.5","1.7","1.6","1.9","1922","0","0","0","0","0","48","37","11","5","0","46","33","13","5"
46043,NEC FC - TRAINING SESSION - LUGOGO,JOSEPH SEREMBA-NEC FC-AM,warm up and activa, training, 46043.627003819,46043.656285972,"2516",2.992,19.994,4,402.587,1,0,0,180.3054,20.2082,71.3512,5.5481,33.4532,0,6.1223,4.5293,"0.4455","2.0685","0.458","0.02","0","1222.7","1176.4","127.2","3.8","0","97","1","0","0","0","0","3","1","0","0","1.1536","0.29","0.0745","0.0156","0.0046","925.1","154.9","33.2","6.2","1.6","1.1306","0.2567","0.0538","0.0123","0.0004","1213.3","157.8","30.5","7.2","0.3","0.6911","1.1899","0.6403","0.2646","0.1041","0.0384","0.0234","0.0132","0.0115","0.0067","0.0089","1428.6","698.9","252.5","85.4","32.7","12.5","7.3","4.1","3.4","1.9","2.8","2530","0","0","0","0","0","131","74","24","4","0","113","84","22","5"
46044,NEC FC - TRAINING SESSION - LUZIRA,JOSEPH SEREMBA-NEC FC-AM,warm up and activa, training, 46044.372910556,46044.395156019,"1915",1.9387,39.822,4,264.1154,0,0,0,145.0011,21.8242,60.7432,4.7911,26.5075,0,5.16,4.5556,"0.4099","1.234","0.255","0.0398","0","1130.2","714.6","70","7.3","0","111","0","0","0","0","0","3","1","0","0","0.7465","0.1885","0.0514","0.0202","0.0048","785.6","114.4","22.3","7.4","1.8","0.7128","0.1569","0.0455","0.0107","0.0014","843.6","113.2","26.5","6.6","0.7","0.5456","0.7598","0.3296","0.1361","0.0814","0.0364","0.0164","0.0108","0.0061","0.0066","0.01","1239.5","454.5","133.5","45.1","23.9","11.2","4.8","2.8","1.9","1.9","3","1922","0","0","0","0","0","73","50","23","4","0","73","47","21","8"
46043,NEC FC - TRAINING SESSION - LUGOGO,MEDIA INNOCENT-NEC FC-FW,warm up and activa, training, 46043.627003819,46043.656285972,"2516",2.9233,17.924,3,322.6246,0,0,0,164.0198,20.3522,69.7137,5.1549,29.7854,0,4.3746,4.0445,"0.4977","1.9595","0.4482","0.0179","0","1251.4","1148.7","126.7","3.3","0","51","0","0","0","0","0","1","2","0","0","1.3027","0.1934","0.0366","0.0059","0.0003","1086.5","108.4","17.2","2.7","0.1","1.183","0.1528","0.039","0.009","0.0005","1185.4","98.6","24.8","6","0.4","0.8445","1.0832","0.6346","0.2216","0.0709","0.036","0.0158","0.0053","0.0037","0.0041","0.0038","1548.1","630.6","238.1","69.9","21.6","11.4","5","1.8","1.3","1.1","1.2","2530","0","0","0","0","0","70","51","16","1","0","98","39","8","2"
46044,NEC FC - TRAINING SESSION - LUZIRA,MEDIA INNOCENT-NEC FC-FW,warm up and activa, training, 46044.372910556,46044.395156019,"1915",1.9294,60.559,5,222.0488,0,0,0,142.8719,22.6562,60.4508,4.6704,23.6629,0,4.8556,5.1152,"0.4758","1.1107","0.2824","0.0606","0","1182.3","649.9","78.8","11","0","85","0","0","0","0","0","5","0","0","0","0.7883","0.1638","0.043","0.0154","0.0021","827.3","100.6","18.8","5.7","0.7","0.7333","0.1302","0.0434","0.008","0.0018","842.8","94.2","25.5","5","1.4","0.6444","0.6316","0.347","0.1361","0.0769","0.0375","0.0203","0.0119","0.0087","0.0051","0.0099","1321.8","375.5","134.2","43.2","21.5","10","5.7","3.4","2.5","1.4","2.8","1922.1","0","0","0","0","0","49","43","13","6","0","49","38","15","3"
46043,NEC FC - TRAINING SESSION - LUGOGO,JACKSON SSEMBATYA-NEC FC-CB,warm up and activa, training, 46043.627003819,46043.656285972,"2516",2.8083,13.963,1,331.3275,0,0,0,160.2988,19.9682,66.9698,5.0041,29.2688,0,4.4445,3.9704,"0.5365","1.9026","0.3552","0.014","0","1326","1102.9","98.5","2.6","0","38","0","0","0","0","0","0","1","0","0","1.1785","0.2345","0.0498","0.0047","0.0007","1110.7","131.1","22.3","1.8","0.2","1.1045","0.1915","0.0385","0.0055","0.0002","1108.2","127.5","24.2","3.9","0.1","0.8251","1.123","0.5303","0.1929","0.0642","0.0357","0.0165","0.012","0.0057","0.001","0.0018","1569.9","646.6","209.6","62","20","10.7","4.9","3.4","1.9","0.4","0.6","2530.1","0","0","0","0","0","104","61","11","1","0","103","59","9","1"
46044,NEC FC - TRAINING SESSION - LUZIRA,JACKSON SSEMBATYA-NEC FC-CB,warm up and activa, training, 46044.372910556,46044.395156019,"1915",1.7281,7.697,4,205.905,0,0,0,116.7854,18.4321,54.1443,4.0936,20.2706,0,4.1091,4.8489,"0.5054","0.9461","0.2688","0.0077","0","1295.5","551.1","73.9","1.5","0","27","0","0","0","0","0","4","0","0","0","0.7491","0.1432","0.0318","0.0059","0.0002","858.6","92.1","15.2","2.6","0.1","0.64","0.1281","0.0252","0.0038","0.0007","830.5","102.7","16.7","3.2","0.3","0.647","0.5271","0.3095","0.1484","0.0483","0.0214","0.0132","0.0056","0.0033","0.0027","0.0015","1411.8","315.1","119.8","45.9","14.6","6.9","3.7","1.6","1.1","0.9","0.6","1922","0","0","0","0","0","62","30","6","3","0","48","33","9","1"
46044,NEC FC - TRAINING SESSION - LUZIRA,Muzamiru Mutyaba -  NEC-AM,Small Sided Game, training, 46044.401305787,46044.432662014,"2702",3.6462,55.427,14,433.467,0,0,0,152.6166,21.1762,80.9658,6.3759,29.471,0,5.56,5,"1.8221","1.3797","0.3889","0.0554","0","2117.9","492.2","89","10","0","29","0","0","0","0","0","11","2","1","0","1.4069","0.3411","0.1138","0.0217","0.0066","1097.6","152.5","43.6","8","2.2","1.3402","0.313","0.0842","0.0154","0.0033","1194.5","159.8","40.7","8.4","1.8","1.0163","0.9837","0.7497","0.4477","0.2221","0.1084","0.0515","0.0285","0.0128","0.0115","0.014","1560.2","616.1","274.3","132.7","60.3","30.9","14.5","8.1","4.2","3.2","4.6","2709.1","0","0","0","0","0","88","87","22","7","0","90","85","25","9"
46044,NEC FC - TRAINING SESSION - LUZIRA,Emmanuel Kulanga-NEC-AM,Small Sided Game, training, 46044.401305787,46044.432662014,"2702",0.6344,0.541,1,72.3642,0,0,0,48.326,18.2241,14.0871,1.0644,3.9864,0,3.9445,4.7645,"0.3719","0.1976","0.0643","0.0005","0","2623.6","70.7","14.8","0.1","0","8","0","0","0","0","0","1","0","0","0","0.263","0.0485","0.0128","0.005","0","731.3","24.4","4.7","1.7","0","0.249","0.0464","0.0065","0.0026","0.0006","1914.8","27.7","3.2","1.2","0.2","0.2965","0.108","0.0946","0.0797","0.0277","0.0108","0.0069","0.0057","0.0017","0.0007","0.0021","2571.9","64.3","34.8","22.9","7.5","3.1","1.7","1.5","0.6","0.3","0.6","2709.1","0","0","0","0","0","18","9","0","2","0","16","8","5","0"
46044,NEC FC - TRAINING SESSION - LUZIRA,Ibrahim Musa-NEC FC-CB,Small Sided Game, training, 46044.401305787,46044.432662014,"2702",4.1025,89.005,27,508.2863,0,0,0,204.8137,24.6882,91.0985,7.4762,37.369,0,5.596,5.8223,"1.7399","1.6715","0.6021","0.0869","0.0021","1967.4","589.2","137.3","15","0.3","177","0","0","0","0","0","26","1","0","0","1.5316","0.4123","0.1475","0.0445","0.0103","1086.1","178.1","51.9","14.8","3.4","1.3968","0.3997","0.126","0.0304","0.0036","1111.2","188.3","58.4","15","2","0.8573","1.0969","0.864","0.6262","0.2991","0.1332","0.0799","0.0507","0.0321","0.021","0.042","1364.4","676","313","176.3","81","36.7","22.2","13.6","9","5.6","11.4","2709.1","0","0","0","0","0","105","97","45","13","0","110","90","37","14"
46044,NEC FC - TRAINING SESSION - LUZIRA,PATRICK BAYIGA-NEC FC-CB,Small Sided Game, training, 46044.401305787,46044.432662014,"2702",3.4868,130.296,16,472.7468,0,0,0,151.516,25.4082,77.4276,6.0844,28.4375,0,5.6566,5.6134,"0.5531","2.1183","0.6851","0.1267","0.0036","1145","1356.5","184.2","22.9","0.5","135","0","0","0","0","0","13","3","0","0","1.4617","0.2868","0.085","0.0277","0.0159","1192.4","126","31.6","8.8","4.1","1.2339","0.2623","0.0893","0.0203","0.0039","1165.2","129.5","40.2","9.1","2.2","1.0406","1.1892","0.5217","0.3191","0.1672","0.0827","0.0529","0.0316","0.0235","0.0184","0.0401","1557.2","754.2","192.5","94.5","44.2","22.5","14.2","8","6.2","4.8","10.8","2709.1","0","0","0","0","0","77","66","26","10","0","83","51","19","15"
46044,NEC FC - TRAINING SESSION - LUZIRA,ALLAN MUGALU-NEC FC-AM,Small Sided Game, training, 46044.401305787,46044.432662014,"2702",4.7077,171.49,24,618.7614,0,0,0,223.5096,24.3202,104.5388,8.6092,46.4528,0,5.48,5.2667,"0.3894","2.5024","1.6445","0.1708","0.0007","777.3","1455.8","444.7","31.3","0.1","101","0","0","0","0","0","20","2","2","0","1.7129","0.4854","0.1684","0.0572","0.0124","1049.1","201.4","65.8","19.3","3.8","1.6523","0.4354","0.1375","0.0391","0.0071","1093.3","189.9","62","21","3.6","0.762","1.2924","1.129","0.7718","0.3392","0.1701","0.0901","0.0598","0.0271","0.018","0.0482","1088.8","793.5","397.4","220.9","91.3","49","24.3","16.8","7.8","5.5","13.9","2709.1","0","0","0","0","0","104","113","58","21","0","110","117","45","21"
46044,NEC FC - TRAINING SESSION - LUZIRA,SHAMIR KIMWERO-NEC FC-MC,Small Sided Game, training, 46044.401305787,46044.432662014,"2702",4.6343,190.11,27,632.5397,5,0,0,236.0515,26.8962,102.9079,8.458,42.7543,0,5.963,5.9475,"0.4509","2.4022","1.5911","0.1807","0.0094","847.6","1394.3","433.5","32.5","1.3","256","5","0","0","0","0","25","2","0","0","1.7175","0.4539","0.1384","0.0553","0.0196","1059.9","183.2","50.8","18.4","6.1","1.6584","0.4119","0.1374","0.032","0.0098","1131.8","178.4","60.3","15.5","4.8","0.9037","1.0656","1.2024","0.7344","0.3383","0.1372","0.0791","0.0521","0.0345","0.0285","0.0584","1233.9","638.5","428.7","213","91.5","35.1","22","14","9.4","7.2","15.9","2709.1","0","0","0","0","0","118","112","39","19","0","133","89","41","26"
46044,NEC FC - TRAINING SESSION - LUZIRA,EMMANUEL AJO-NEC FC-FW,Small Sided Game, training, 46044.401305787,46044.432662014,"2702",3.1988,47.867,6,424.4133,4,0,0,189.0028,21.9682,71.0319,5.675,26.111,0,5.3423,5.4267,"0.6942","1.9358","0.5209","0.0479","0","1383.9","1171.7","144.9","8.7","0","327","4","0","0","0","0","6","0","0","0","1.2087","0.3288","0.1079","0.0272","0.0052","1136.3","155.4","44.7","9.5","1.7","1.1324","0.2808","0.0813","0.0242","0.0024","1150.1","155.7","41.3","13","1.5","1.0992","0.9366","0.611","0.2637","0.1221","0.0523","0.0396","0.0204","0.0162","0.012","0.0257","1729","567.3","236.8","86.4","39","16.7","12","6.6","4.4","3.5","7.5","2709.1","0","0","0","0","0","104","82","42","9","0","97","101","29","7"
46044,NEC FC - TRAINING SESSION - LUZIRA,DANIEL SHABENE-NEC FC-DM,Small Sided Game, training, 46044.401305787,46044.432662014,"2702",4.2971,82.128,12,469.7468,2,0,0,230.9451,20.7202,95.4201,7.6772,41.1428,0,4.9467,4.6667,"0.5214","2.4659","1.2277","0.0821","0","941","1418.1","334.5","15.5","0","169","2","0","0","0","0","10","2","0","0","1.6676","0.4155","0.1293","0.0392","0.0087","1112.7","180.8","53.2","14.6","2.7","1.5014","0.3958","0.1069","0.0285","0.0041","1087.7","185","53.1","16.9","2.4","0.9048","1.2339","1.0358","0.5931","0.2444","0.1177","0.0669","0.0372","0.0267","0.0136","0.0229","1263.8","738","378.1","173.4","70.7","34.5","20.5","11.4","7.7","4.2","6.8","2709.2","0","0","0","0","0","124","99","58","13","0","127","90","49","13"
46044,NEC FC - TRAINING SESSION - LUZIRA,HUDSON MBALIRE-NEC FC-FW,Small Sided Game, training, 46044.401305787,46044.432662014,"2702",3.5838,149.184,20,431.7788,3,0,0,173.6176,23.5122,79.5819,6.5377,28.8498,0,5.8334,5.2134,"0.6094","1.9336","0.8917","0.1492","0","1229","1214.8","238.2","27.2","0","111","3","0","0","0","0","17","3","0","0","1.3601","0.3702","0.1344","0.0343","0.0154","1146","155.9","47.5","11.4","4.6","1.1981","0.3186","0.1085","0.0378","0.0067","1118.6","151.4","51.1","18.8","3.9","1.0749","0.9581","0.5921","0.4081","0.2205","0.1201","0.0724","0.0462","0.0283","0.0175","0.0457","1625.4","595.4","216.8","119.6","60.5","32.7","19.4","13.3","7.8","4.9","13.4","2709.1","0","0","0","0","0","84","71","45","18","0","85","80","25","19"
46044,NEC FC - TRAINING SESSION - LUZIRA,WARREN BUULE-NEC FC-CB,Small Sided Game, training, 46044.401305787,46044.432662014,"2702",3.8179,98.979,14,499.4068,0,0,0,196.9316,24.6562,84.7791,6.9485,36.3022,0,6.0778,5.1867,"0.5155","2.3143","0.8891","0.0976","0.0014","1100.8","1345.6","244.9","17.7","0.2","126","0","0","0","0","0","13","1","0","0","1.4886","0.3966","0.1232","0.0379","0.0136","1147.7","184.9","46.6","13.4","4.6","1.2745","0.3247","0.1156","0.0341","0.0091","1058.2","172.1","57.5","18.4","5.8","0.8485","1.2427","0.8595","0.4059","0.1979","0.0928","0.0512","0.0296","0.0246","0.0185","0.0467","1375.2","755","320.8","122.9","57.4","28.3","14.7","9","7.4","5.2","13.3","2709.1","0","0","0","0","0","104","94","43","19","0","120","81","32","20"
46044,NEC FC - TRAINING SESSION - LUZIRA,JOSEPH SEREMBA-NEC FC-AM,Small Sided Game, training, 46044.401305787,46044.432662014,"2702",4.6499,145.167,17,658.8182,0,0,0,228.2121,24.6722,103.2544,8.479,51.1812,0,5.6134,5.0756,"0.2999","2.7442","1.4607","0.143","0.0022","731.3","1559.8","391.9","25.9","0.3","216","0","0","0","0","0","15","2","0","0","1.5998","0.4598","0.1615","0.064","0.023","969.5","195.8","59.4","20.6","7.2","1.7115","0.4732","0.123","0.0301","0.0039","1183.3","205.4","51.7","13.6","2.7","0.5642","1.6425","1.0064","0.7093","0.3091","0.1734","0.0895","0.0481","0.0346","0.0206","0.0521","949.6","991.6","365.8","202.9","86.1","47","24.7","12.8","9.5","5.4","13.8","2709.1","0","0","0","0","0","140","111","42","12","0","111","104","43","32"
46044,NEC FC - TRAINING SESSION - LUZIRA,MEDIA INNOCENT-NEC FC-FW,Small Sided Game, training, 46044.401305787,46044.432662014,"2702",4.0486,218.262,23,482.943,0,0,0,187.2834,25.5042,89.9014,7.2066,35.163,0,5.2477,5.4445,"0.3697","2.3569","1.1036","0.2089","0.0094","874.6","1497.3","299.3","36.6","1.3","135","0","0","0","0","0","20","3","0","0","1.6865","0.312","0.1114","0.0402","0.0132","1105.9","127.3","39","12.3","3.8","1.4348","0.2925","0.1186","0.0322","0.007","1226.1","127.9","48","15.4","3.4","0.8993","1.3221","0.7627","0.4559","0.2328","0.1281","0.0723","0.044","0.033","0.0243","0.074","1319.8","837.8","265.1","130.9","61.4","31.2","18.6","11.2","8.7","6.2","18.2","2709.2","0","0","0","0","0","56","75","32","17","0","77","55","26","15"
46044,NEC FC - TRAINING SESSION - LUZIRA,JACKSON SSEMBATYA-NEC FC-CB,Small Sided Game, training, 46044.401305787,46044.432662014,"2702",3.594,102.138,16,461.4505,2,0,0,175.6195,25.6242,79.8082,6.5084,30.8947,0,5.6178,6.2667,"0.6096","2.0693","0.8131","0.0963","0.0058","1225.3","1245.5","220.1","17.5","0.8","50","2","0","0","0","0","14","2","0","0","1.3667","0.3713","0.1239","0.0413","0.0081","1137.4","174.2","47.4","13.4","2.6","1.193","0.3536","0.1074","0.0253","0.0035","1077.9","187","53.2","13.8","2.3","1.0257","1.0182","0.708","0.3751","0.193","0.1009","0.0627","0.0345","0.0265","0.0165","0.0329","1577.2","617.6","268","114.7","54","28.4","18.2","10.1","7.3","4.5","9.2","2709.1","0","0","0","0","0","116","93","34","11","0","107","78","40","11"
46043,MD13-MAROONS FC-KCCA FC-HOME-LEAGUE-DRAW,ROGERS KIWANUKA-MAROONS-RB,Warm up, game, 46043.640146667,46043.655610625,"1336",0.741,0,0,80.9212,0,0,0,56.5436,10.7201,33.2792,2.4133,4.3407,0,4.2186,4.0556,"0.6904","0.0507","0","0","0","1314.1","22.1","0","0","0","12","0","0","0","0","0","0","0","0","0","0.3312","0.0601","0.0123","0.0025","0.0006","609","54.5","8","1.4","0.3","0.2857","0.0379","0.008","0.0023","0.0002","597.6","53","9.4","2.6","0.4","0.5491","0.1519","0.0279","0.0065","0.0025","0.0013","0.0001","0.0003","0.0008","0","0.0005","1209.9","104.5","15.1","3.9","1.4","0.7","0.1","0.1","0.3","0","0.2","1336.1","0","0","0","0","0","24","4","6","1","0","23","18","4","3"
46043,MD13-MAROONS FC-KCCA FC-HOME-LEAGUE-DRAW,EDWARD KABONA-MAROONS-CB,Warm up, game, 46043.640146667,46043.655610625,"1336",1.5346,6.593,2,193.6122,0,0,0,90.7346,20.0322,68.9196,5.6926,27.3088,0,6.6506,5.8257,"0.9459","0.4758","0.1064","0.0066","0","1126.4","184.4","24.2","1.2","0","39","0","0","0","0","0","2","0","0","0","0.5715","0.1579","0.0632","0.0194","0.0071","547","90.3","27.3","8","2.4","0.5246","0.1228","0.0456","0.0159","0.0066","531.4","89.8","26.9","9.2","3.9","0.476","0.5799","0.2188","0.1313","0.0416","0.0273","0.0174","0.0123","0.0061","0.0039","0.02","803.4","361.8","87.6","41.1","13","9.6","5.6","3.9","1.8","1.5","6.9","1336.1","0","0","0","0","0","60","42","19","13","0","51","39","23","9"
46043,MD13-MAROONS FC-KCCA FC-HOME-LEAGUE-DRAW,FELIX OKOT-MAROONS-DM,Warm up, game, 46043.640146667,46043.655610625,"1336",0.8317,0,0,91.32,0,0,0,80.9711,13.9521,37.3522,2.7234,6.5185,0,3.8482,3.5071,"0.7178","0.1123","0.0016","0","0","1290.5","45.3","0.4","0","0","53","0","0","0","0","0","0","0","0","0","0.3744","0.0728","0.0108","0.0024","0","590.4","69.3","6.6","1.2","0","0.3137","0.0475","0.0085","0.0016","0.0001","597.4","59.9","9.6","1.7","0.1","0.5661","0.1744","0.0652","0.017","0.0066","0.002","0.0002","0.0002","0","0","0","1179.5","117","28.7","7.3","2.6","0.9","0.1","0.1","0","0","0","1336.1","0","0","0","0","0","33","11","4","0","0","26","14","2","0"
46043,MD13-MAROONS FC-KCCA FC-HOME-LEAGUE-DRAW,NORMAN BONIFACE ODIPIO-MAROONS-DM,Warm up, game, 46043.640146667,46043.655610625,"1336",0.9407,0,0,106.6801,0,0,0,68.7705,12.7841,42.2456,3.1814,8.0976,0,4.7741,4.7334,"0.8288","0.1111","0.0008","0","0","1290.3","45.7","0.2","0","0","14","0","0","0","0","0","0","0","0","0","0.428","0.09","0.0179","0.0044","0.0009","604.3","76.1","10.4","2.2","0.3","0.3155","0.0598","0.0195","0.004","0.0007","545.3","74.7","18.8","3.8","0.3","0.6105","0.2384","0.0578","0.0167","0.0072","0.0027","0.0034","0.0016","0.0003","0.0006","0.0014","1131.3","160.4","27.9","8.7","3.6","1.2","1.5","0.7","0.1","0.2","0.6","1336.1","0","0","0","0","0","32","23","8","3","0","32","26","6","1"
46043,MD13-MAROONS FC-KCCA FC-HOME-LEAGUE-DRAW,MUJAHID OGAMA-MAROONS-LW,Warm up, game, 46043.640146667,46043.655610625,"1336",1.5404,16.842,7,196.2974,0,0,0,99.8841,21.7122,69.1806,5.854,26.4257,0,5.3823,5.3926,"0.9218","0.4834","0.1184","0.0168","0","1121.5","184.8","26.9","3","0","62","0","0","0","0","0","7","0","0","0","0.5734","0.1745","0.0674","0.0193","0.004","545.1","98.7","28.2","7.1","1.3","0.5071","0.1121","0.0548","0.0183","0.0096","526.2","82.8","30.9","10.4","5.5","0.4815","0.5421","0.2358","0.1265","0.0514","0.0257","0.0209","0.0111","0.0136","0.0078","0.0241","815.3","339.4","92.3","41.1","14.6","8.5","6.6","3.7","4.4","2.6","7.7","1336.1","0","0","0","0","0","43","37","21","19","0","51","45","22","6"
