team            , session_title, player_name                   , position             , distance_km, sprint_distance_m, duration_min, distance_in_speed_zone_1_km, distance_in_speed_zone_2_km, distance_in_speed_zone_3_km, distance_in_speed_zone_4_km, distance_in_speed_zone_5_km, top_speed, distance_per_min, position_group
Lugazi FC       , MD26         , Yusuf Sharif Saaka            , Wide Defenders       ,      7.6315,           780.139,  97.23333333,                      0.8407,                      3.7331,                      2.2775,                      0.7295, 0.0506                     ,   26.7202,      78.48645869, Wide Defenders
Lugazi FC       , MD27         , Ali Arshavin Bayo             , Central Midfielders  ,     10.688 ,          1123.982,  94.95      ,                      0.7362,                      5.2742,                      3.5536,                      1.0803, 0.0436                     ,   27.2082,     112.5645076 , Central Midfielders
Lugazi FC       , MD27         , Ayiko Richard                 , Defenders            ,      8.7253,           557.217,  94.95      ,                      1.0087,                      4.8287,                      2.3308,                      0.5084, 0.0488                     ,   28.4802,      91.89362823, Defenders
Lugazi FC       , MD27         , Bashamu Mugwa                 , Forward              ,      2.1172,           310.651,  94.95      ,                      0.3337,                      1.0229,                      0.45  ,                      0.2806, 0.0301                     ,   27.0722,      22.29805161, Forward
Lugazi FC       , MD27         , Derrick Mwanje                , Attacking Midfielders,      5.4122,           377.718,  94.95      ,                      0.4895,                      2.5599,                      1.9851,                      0.359 , 0.0187                     ,   26.7682,      57.00052659, Attacking Midfielders
Lugazi FC       , MD27         , Emmanuel Obua                 , Wide Defenders       ,     10.8761,          1141.875,  94.95      ,                      0.8944,                      5.0112,                      3.8288,                      1.0236, 0.1183                     ,   31.7283,     114.5455503 , Wide Defenders
Lugazi FC       , MD27         , Freedom Mungudit              , Wide Midfielders     ,      7.6341,           827.275,  94.95      ,                      0.9737,                      4.3185,                      1.5147,                      0.5976, 0.2297                     ,   34.2083,      80.40126382, Wide Midfielders
Lugazi FC       , MD27         , Ian Amanya                    , Attacking Midfielders,      6.0218,           522.709,  94.95      ,                      0.5228,                      2.6987,                      2.2776,                      0.4533, 0.0694                     ,   30.4482,      63.42074776, Attacking Midfielders
Lugazi FC       , MD27         , OTHIENO JOSEPH                , Defenders            ,      8.8361,           536.667,  94.95      ,                      1.0745,                      5.0583,                      2.1667,                      0.4458, 0.0909                     ,   29.2162,      93.06055819, Defenders
Lugazi FC       , MD27         , Rogers Adriko                 , Attacking Midfielders,      9.8723,           868.455,  94.95      ,                      0.9106,                      5.3582,                      2.7351,                      0.7537, 0.1148                     ,   30.4962,     103.9736704 , Attacking Midfielders
