p_name,club_for,club_against,player_club_,match_day,general_position,player_position,result,location,duration,distance_km,sprint_distance_m,power_plays,energy_kcal,impacts,player_load,power_score_wkg,work_ratio,top_speed_kmh,max_acceleration_mss,max_deceleration_mss,distance_per_min_mmin,accelerations_zone_count:_1__2_mss,accelerations_zone_count:_2__3_mss,accelerations_zone_count:_3__4_mss,accelerations_zone_count:_>_4_mss,deceleration_zone_count:_1__2_mss,deceleration_zone_count:_2__3_mss,deceleration_zone_count:_3__4_mss,deceleration_zone_count:_>_4_mss,distance_in_acceleration_zones:_0__1_mss_km,distance_in_acceleration_zones:_1__2_mss_km,distance_in_acceleration_zones:_2__3_mss_km,distance_in_acceleration_zones:_3__4_mss_km,distance_in_acceleration_zones:_>_4_mss_km,distance_in_deceleration_zones:_0__1_mss_km,distance_in_deceleration_zones:_1__2_mss_km,distance_in_deceleration_zones:_2__3_mss_km,distance_in_deceleration_zones:_3__4_mss_km,distance_in_deceleration_zones:_>_4_mss_km,distance_in_power_zone:_0__5_wkg_km,distance_in_power_zone:_10__15_wkg_km,distance_in_power_zone:_15__20_wkg_km,distance_in_power_zone:_20__25_wkg_km,distance_in_power_zone:_25__30_wkg_km,distance_in_power_zone:_30__35_wkg_km,distance_in_power_zone:_35__40_wkg_km,distance_in_power_zone:_40__45_wkg_km,distance_in_power_zone:_45__50_wkg_km,distance_in_power_zone:_5__10_wkg_km,distance_in_power_zone:_>_50_wkg_km,distance_in_speed_zone_1_km,distance_in_speed_zone_2_km,distance_in_speed_zone_3_km,distance_in_speed_zone_4_km,distance_in_speed_zone_5_km,impact_zones:_3__5_g_impacts,impact_zones:_5__10_g_impacts,power_play_duration_zones:_2.5__5_s_power_plays,power_play_duration_zones:_5__7.5_s_power_plays,power_play_duration_zones:_7.5__10_s_power_plays,power_play_duration_zones:_>_10_s_power_plays,time_in_acceleration_zones:_0__1_mss_secs,time_in_acceleration_zones:_1__2_mss_secs,time_in_acceleration_zones:_2__3_mss_secs,time_in_acceleration_zones:_3__4_mss_secs,time_in_acceleration_zones:_>_4_mss_secs,time_in_deceleration_zones:_0__1_mss_secs,time_in_deceleration_zones:_1__2_mss_secs,time_in_deceleration_zones:_2__3_mss_secs,time_in_deceleration_zones:_3__4_mss_secs,time_in_deceleration_zones:_>_4_mss_secs,time_in_hr_load_zone_0%__60%_max_hrsecs,time_in_power_zone:_0__5_wkg_secs,time_in_power_zone:_10__15_wkg_secs,time_in_power_zone:_15__20_wkg_secs,time_in_power_zone:_20__25_wkg_secs,time_in_power_zone:_25__30_wkg_secs,time_in_power_zone:_30__35_wkg_secs,time_in_power_zone:_35__40_wkg_secs,time_in_power_zone:_40__45_wkg_secs,time_in_power_zone:_45__50_wkg_secs,time_in_power_zone:_5__10_wkg_secs,time_in_power_zone:_>_50_wkg_secs,time_in_speed_zone_1_secs,time_in_speed_zone_2_secs,time_in_speed_zone_3_secs,time_in_speed_zone_4_secs,time_in_speed_zone_5_secs
Agnes Nabukenya,Kawempe Muslim Lfc,Kampala Queens Fc,Kawempe Muslim Lfc,Wmd9,Midfielders,Am,Loss,Home,91.28333333333333,8.4152,399.66700000000003,37.0,923.3045999999999,2.0,394.8808,14.2299,72.9975,26.0722,4.7467,5.3956,92.1876939930619,208.0,120.0,45.0,17.0,217.0,110.0,40.0,16.0,3.2953,0.5885,0.137,0.0323,0.0057,3.5052,0.6459,0.1532,0.0422,0.0101,1.9378,1.9897,1.2139,0.5059,0.26239999999999997,0.1442,0.0838,0.054400000000000004,0.0368,2.1471999999999998,0.039,1.0038,4.5715,2.4402,0.3761,0.0236,268.0,2.0,21.0,10.0,6.0,0.0,2456.5,272.1,66.6,17.7,3.6,2310.8,277.7,56.9,13.8,3.0999999999999996,5478.6,2870.4,714.3,342.4,130.1,63.300000000000004,32.9,20.2,12.600000000000001,9.0,1272.2,11.399999999999999,2074.8,2677.3,657.5,65.9,3.3000000000000003
Agnes Nabukenya,Kawempe Muslim Lfc,Lady Doves Fc,Kawempe Muslim Lfc,Wmd17,Midfielders,Am,Loss,Away,105.38333333333333,10.2105,574.4680000000001,46.0,1113.0207,5.0,460.9176,14.8505,75.4839,24.9602,5.0263,7.1956,96.88913490431757,238.0,140.0,46.0,14.0,231.0,127.0,39.0,27.0,4.1924,0.6988,0.1261,0.030400000000000003,0.006,4.183,0.7162,0.1895,0.0479,0.020200000000000003,2.1521,2.2812,1.7311999999999999,0.9203,0.37529999999999997,0.1618,0.07730000000000001,0.0451,0.0211,2.4092000000000002,0.035699999999999996,1.0857,5.0051000000000005,3.5452000000000004,0.5716,0.0029,265.0,5.0,20.0,18.0,3.0,5.0,2903.4,309.20000000000005,63.900000000000006,17.4,4.2,2658.0,298.0,68.0,16.8,6.4,6345.1,3211.7,800.9,472.9,222.7,87.69999999999999,40.4,18.9,11.3,5.2,1463.3000000000002,10.3,2304.8,2996.3999999999996,940.6,103.1,0.4
Agnes Nabukenya,Kawempe Muslim Lfc,Lady Doves Fc,Kawempe Muslim Lfc,Wmd6,Midfielders,Am,Win,Home,96.8,8.9908,361.82500000000005,43.0,980.9361,8.0,433.12350000000004,14.2606,73.5943,26.3362,4.8312,6.2741,92.8801652892562,228.0,138.0,39.0,11.0,221.0,100.0,42.0,29.0,3.5353000000000003,0.6534,0.13629999999999998,0.023899999999999998,0.0033,3.7793,0.6343000000000001,0.1555,0.0474,0.0223,2.1235,2.1399999999999997,1.3173,0.6574,0.2658,0.1231,0.0747,0.0398,0.026799999999999997,2.1972,0.0254,1.1185,4.7714,2.7392,0.3508,0.011,338.0,8.0,23.0,14.0,6.0,0.0,2555.8,297.8,70.80000000000001,14.399999999999999,1.9,2525.1,277.29999999999995,58.0,16.2,6.699999999999999,5823.799999999999,3082.5,763.8,369.4,167.1,68.5,30.299999999999997,18.8,10.2,6.5,1299.5,7.4,2222.6,2799.8,736.1,64.0,1.5
Agnes Nabukenya,Kawempe Muslim Lfc,Makerere University Wfc,Kawempe Muslim Lfc,Wmd12,Midfielders,Am,Draw,Away,94.86666666666667,9.1076,438.69899999999996,40.0,1000.9665,5.0,430.00789999999995,14.8006,76.7114,24.1602,5.0926,5.44,96.00421644413211,243.0,144.0,58.0,9.0,211.0,119.0,62.0,26.0,3.6378000000000004,0.6714,0.1354,0.035199999999999995,0.0034999999999999996,3.6886,0.6452,0.20600000000000002,0.0665,0.0181,2.0046999999999997,2.1432,1.3214000000000001,0.6604,0.3175,0.1427,0.0848,0.041800000000000004,0.0213,2.3369999999999997,0.0325,0.9876,4.9333,2.7479,0.4373,0.0014,266.0,5.0,19.0,16.0,2.0,3.0,2506.9,303.2,68.9,19.1,2.0,2440.4,276.1,75.19999999999999,23.2,5.9,5720.9,2857.8,769.4000000000001,374.4,164.7,77.1,35.2,21.6,10.8,5.8,1394.8,9.3,1990.8999999999999,2911.6000000000004,739.5999999999999,78.6,0.2
Agnes Nabukenya,Kawempe Muslim Lfc,Makerere University Wfc,Kawempe Muslim Lfc,Wmd4,Midfielders,Am,Loss,Away,96.8,9.4375,622.429,52.0,1052.6537,3.0,452.9122,15.2817,78.4234,25.5602,5.7423,6.6408,97.4948347107438,209.0,157.0,57.0,13.0,224.0,123.0,67.0,32.0,3.7013,0.7702,0.158,0.0339,0.0036999999999999997,3.7207,0.7314,0.21150000000000002,0.0849,0.0218,1.9004,2.1018,1.4604,0.8191999999999999,0.4161,0.2148,0.1021,0.062,0.0213,2.2992999999999997,0.0401,0.9823999999999999,4.7783,3.0543,0.6097,0.0128,328.0,3.0,28.0,13.0,8.0,3.0,2580.8999999999996,334.1,75.7,19.4,2.5,2403.1,297.70000000000005,73.9,28.2,7.3,5822.6,2874.8999999999996,748.5999999999999,409.9,201.6,99.2,50.1,24.6,15.2,5.5,1381.6,11.6,2096.5,2801.2,814.3,109.0,1.8
Agnes Nabukenya,Kawempe Muslim Lfc,Olila Hs Wfc,Kawempe Muslim Lfc,Wmd7,Midfielders,Am,Draw,Away,93.51666666666667,9.2835,468.014,38.0,1011.0993,5.0,426.1151,15.0836,78.5745,26.9842,6.0578,6.3297,99.27107467474603,222.0,133.0,51.0,12.0,234.0,102.0,47.0,22.0,3.7244,0.6293,0.1529,0.0271,0.0043,3.8566000000000003,0.6473,0.1661,0.0579,0.0176,2.0231000000000003,2.0895,1.2449,0.6002000000000001,0.2827,0.1437,0.1011,0.0521,0.035199999999999995,2.6708,0.040100000000000004,0.8908,5.3179,2.6068,0.4521,0.0159,243.0,5.0,20.0,12.0,4.0,2.0,2543.5,278.1,70.4,15.0,2.8,2402.1000000000004,271.20000000000005,61.199999999999996,19.7,5.2,5669.1,2642.1,744.6,349.79999999999995,149.9,68.2,34.8,24.2,12.6,8.4,1623.6,11.0,1680.4,3201.9,703.8,80.9,2.2
Agnes Nabukenya,Kawempe Muslim Lfc,Rines Ss Wfc,Kawempe Muslim Lfc,Wmd15,Midfielders,Am,Win,Away,95.76666666666667,9.3717,439.269,43.0,1042.9424,9.0,452.0377,15.313099999999999,80.6365,24.5522,5.5071,7.5512,97.85972850678733,226.0,161.0,51.0,23.0,216.0,129.0,48.0,50.0,3.6826,0.6867000000000001,0.1673,0.0346,0.0079,3.8240999999999996,0.6685000000000001,0.19640000000000002,0.068,0.0357,1.8306999999999998,2.4387,1.5543,0.7194,0.3105,0.1557,0.0791,0.052000000000000005,0.0304,2.1562,0.0448,0.9529000000000001,4.7793,3.2003,0.43920000000000003,0.0,343.0,9.0,25.0,14.0,2.0,2.0,2544.0,312.29999999999995,80.9,18.7,4.2,2401.8,285.20000000000005,74.4,23.700000000000003,11.8,5756.8,2833.5,862.9000000000001,435.9,182.2,78.1,40.1,20.2,13.3,7.6,1269.5,13.7,2088.4,2725.1,863.9000000000001,79.6,0.0
Agnes Nabukenya,Kawempe Muslim Lfc,She Corporates Fc,Kawempe Muslim Lfc,Wmd11,Midfielders,Am,Draw,Home,98.15,8.791,341.73900000000003,32.0,959.9235,1.0,414.0358,13.7762,69.983,26.2882,5.9378,6.8149,89.56698930208863,225.0,121.0,45.0,22.0,196.0,115.0,45.0,20.0,3.5248999999999997,0.5948,0.1261,0.031,0.0093,3.635,0.6328,0.1638,0.05740000000000001,0.015899999999999997,2.2668,2.0595999999999997,1.1467999999999998,0.4926,0.2347,0.119,0.0728,0.0479,0.0258,2.2858,0.039,1.2191,4.8969000000000005,2.3331999999999997,0.3258,0.0159,199.0,1.0,20.0,11.0,1.0,0.0,2599.1,288.0,65.9,17.0,5.4,2538.6,299.5,63.0,17.9,5.1,5899.3,3207.4,745.5,324.7,129.5,57.1,29.8,17.9,11.600000000000001,6.7,1357.6,11.7,2310.6,2895.8,633.1,57.8,2.2
Agnes Nabukenya,Kawempe Muslim Lfc,She Corporates Fc,Kawempe Muslim Lfc,Wmd22,Midfielders,Am,Draw,Away,92.85,7.9578,583.663,51.0,876.3385000000001,3.0,363.8373,13.2558,63.9789,24.6562,5.4112,6.163,85.70597738287562,170.0,111.0,50.0,9.0,163.0,101.0,32.0,20.0,3.1859,0.5872999999999999,0.1248,0.0286,0.003,3.1927000000000003,0.6183000000000001,0.1623,0.0361,0.019,1.9468,1.6882,1.2513,0.6967000000000001,0.3267,0.156,0.09609999999999999,0.0529,0.0284,1.6749,0.04,1.0582,3.7968,2.5193000000000003,0.5808,0.0029,200.0,3.0,30.0,12.0,9.0,0.0,2661.9,248.70000000000002,57.099999999999994,15.100000000000001,2.0,2283.3999999999996,251.3,57.8,11.8,5.2,5594.3,3314.6000000000004,596.7,344.7,164.3,75.7,37.5,22.6,12.9,7.6,1007.1999999999999,10.5,2550.8,2270.1,668.5999999999999,104.39999999999999,0.4
Agnes Nabukenya,Kawempe Muslim Lfc,She Maroons Fc,Kawempe Muslim Lfc,Wmd13,Midfielders,Am,Loss,Home,98.76666666666667,9.2026,290.909,35.0,1011.7133,7.0,450.52189999999996,14.5722,77.605,24.1122,5.1289,6.2482,93.17516031049612,256.0,139.0,56.0,18.0,251.0,133.0,61.0,25.0,3.7294,0.6414,0.1487,0.0315,0.006,3.6864999999999997,0.6675,0.20750000000000002,0.0648,0.0195,2.0503,2.4001,1.2485,0.5267999999999999,0.262,0.1345,0.079,0.036,0.021900000000000003,2.4196,0.0241,1.0831,5.176500000000001,2.6521,0.2888,0.0021,259.0,7.0,26.0,7.0,2.0,0.0,2646.2,301.4,81.5,21.0,4.4,2463.4,311.4,79.0,22.299999999999997,6.1,5936.5,2990.0,859.9000000000001,364.5,141.7,66.5,35.400000000000006,20.5,9.399999999999999,6.4,1434.6999999999998,7.7,2170.0,2986.8,727.9,51.7,0.3
Agnes Nabukenya,Kawempe Muslim Lfc,She Maroons Fc,Kawempe Muslim Lfc,Wmd3,Midfielders,Am,Win,Away,96.30000000000001,11.089400000000001,712.675,62.0,1232.4955,14.0,520.3711000000001,17.9608,96.39529999999999,28.1282,4.9738,8.0845,115.15472481827622,265.0,166.0,56.0,15.0,264.0,142.0,56.0,30.0,4.5032,0.8442000000000001,0.1712,0.0332,0.0049,4.368,0.8378,0.23249999999999998,0.067,0.0274,1.6822,2.7584,2.1872,1.1089,0.4711,0.2274,0.1172,0.0679,0.036,2.3852,0.0478,0.8121,5.0920000000000005,4.4727,0.6894,0.0232,477.0,14.0,29.0,18.0,10.0,5.0,2548.0,342.1,74.3,17.5,3.0,2398.7,324.7,78.4,21.1,8.4,5816.0,2340.9,961.5,593.0999999999999,267.70000000000005,111.1,54.900000000000006,27.3,17.1,8.899999999999999,1420.7,13.0,1606.0,2896.7,1185.4,125.0,3.1
Agnes Nabukenya,Kawempe Muslim Lfc,Uganda Martyrs Lubaga Wfc,Kawempe Muslim Lfc,Wmd10,Midfielders,Am,Win,Away,99.33333333333334,8.6675,670.827,43.0,959.0864,5.0,414.4675,13.5822,67.3545,26.2562,5.8445,6.295,87.25671140939596,217.0,118.0,61.0,16.0,208.0,111.0,61.0,20.0,3.4154,0.6121000000000001,0.1681,0.0361,0.0055,3.4992,0.65,0.1993,0.061900000000000004,0.0199,2.1889,1.8565,0.9594,0.5569999999999999,0.3166,0.1894,0.1225,0.06659999999999999,0.0392,2.3113,0.0601,1.1728,4.7881,2.0358,0.6557,0.0152,253.0,5.0,20.0,12.0,8.0,3.0,2680.0,282.6,76.3,19.200000000000003,3.5,2530.9,281.0,71.2,19.299999999999997,5.699999999999999,5969.7,3329.5,678.7,277.5,133.9,71.0,42.4,28.4,15.5,9.4,1367.3000000000002,16.1,2458.7,2841.6,552.0999999999999,115.19999999999999,2.1
Agnes Nabukenya,Kawempe Muslim Lfc,Uganda Martyrs Lubaga Wfc,Kawempe Muslim Lfc,Wmd21,Midfielders,Am,Win,Home,94.21666666666667,9.1715,810.785,59.0,1019.2477999999999,8.0,433.2638,15.206100000000001,78.6575,28.0562,5.4534,7.1522,97.34477268706881,200.0,118.0,64.0,11.0,192.0,116.0,59.0,24.0,3.7328,0.6845,0.1523,0.034,0.0036,3.5686,0.6762999999999999,0.2243,0.0762,0.0189,1.8737,2.0467,1.1967,0.7172000000000001,0.4098,0.2525,0.1274,0.0795,0.0436,2.3804,0.044,0.9558,4.8396,2.5652,0.7558,0.055,312.0,8.0,30.0,24.0,3.0,2.0,2534.3,292.0,73.0,19.9,2.7,2367.8999999999996,285.4,78.0,23.700000000000003,5.9,5682.9,2789.2,734.5999999999999,343.6,174.39999999999998,89.8,54.900000000000006,27.9,18.0,10.9,1428.0,11.5,2011.3,2837.3,694.3,132.4,7.5
Agnes Namakula,She Maroons Fc,Makerere University Wfc,She Maroons Fc,Wmd1,Midfielders,Mf,Draw,Away,91.5,7.3017,77.031,16.0,822.6375,2.0,325.9597,11.939,65.3017,21.2002,3.9186,5.5512,79.80000000000001,220.0,115.0,37.0,0.0,216.0,94.0,38.0,4.0,2.9166999999999996,0.4719,0.0761,0.0124,0.0004,3.2176,0.474,0.1074,0.0229,0.0024,1.8923,1.9712999999999998,0.8037,0.2974,0.1021,0.0477,0.0174,0.0097,0.0025,2.1536999999999997,0.0041,0.9691000000000001,4.5554,1.7002000000000002,0.077,0.0,77.0,2.0,14.0,2.0,0.0,0.0,2603.7,263.7,45.2,8.7,0.3,2280.8,232.5,45.400000000000006,9.2,0.7,5490.1,3117.1000000000004,712.5999999999999,246.4,85.3,30.0,14.0,5.2,2.9000000000000004,0.7999999999999999,1274.7,1.2000000000000002,2328.7,2668.3999999999996,478.70000000000005,14.399999999999999,0.0
Agnes Namakula,She Maroons Fc,She Corporates Fc,She Maroons Fc,Wmd6,Midfielders,Mf,Draw,Home,93.44999999999999,4.71,8.746,3.0,525.2677,0.0,203.007,7.5578,42.4771,18.4481,4.0978,5.8408,50.40128410914929,139.0,68.0,18.0,2.0,135.0,67.0,15.0,5.0,1.9257,0.2827,0.0432,0.0066,0.0006000000000000001,2.087,0.28800000000000003,0.0632,0.0091,0.0037,1.2376,1.2769000000000001,0.49629999999999996,0.148,0.056400000000000006,0.023299999999999998,0.005399999999999999,0.0029,0.0007999999999999999,1.4611,0.0012000000000000001,0.6313,3.0485,1.0215,0.008700000000000001,0.0,20.0,0.0,3.0,0.0,0.0,0.0,3743.0,161.0,26.4,5.6,0.30000000000000004,1504.8000000000002,141.7,28.2,3.7,1.2,5615.9,4073.3,466.59999999999997,152.4,45.400000000000006,17.0,7.2,1.9000000000000001,1.0,0.30000000000000004,850.3,0.5,3556.0,1768.5,289.7,1.7000000000000002,0.0
Aisha Namagembe,Makerere University Wfc,Fc Tooro Queens,Makerere University Wfc,Wmd2,Midfielders,Dm,Win,Away,106.18333333333334,3.3155,66.314,8.0,304.4338,4.0,185.06060000000002,4.7135,26.4046,23.4882,4.5556,5.4934,31.22429759849317,103.0,65.0,15.0,7.0,90.0,41.0,27.0,11.0,1.326,0.2351,0.0572,0.0129,0.0014,1.339,0.23829999999999998,0.0684,0.0287,0.0085,0.6239,0.8371999999999999,0.5480999999999999,0.198,0.0779,0.0312,0.017,0.0095,0.0079,0.9515,0.0132,0.3533,1.8084,1.0875,0.0663,0.0,215.0,4.0,5.0,2.0,1.0,0.0,5100.6,125.3,29.6,6.7,1.0,963.1999999999999,112.4,28.0,10.4,2.9,6379.9,5247.1,298.1,157.5,54.0,20.1,8.0,5.2,2.9,2.2,580.8,4.2,5021.3,1050.7,296.1,12.0,0.0
Aisha Namagembe,Makerere University Wfc,Kampala Queens Fc,Makerere University Wfc,Wmd3,Midfielders,Dm,Draw,Home,101.68333333333334,4.713500000000001,216.642,28.0,439.7071,9.0,265.60339999999997,7.1431,38.3867,22.8882,4.4704,6.2223,46.35469595148337,110.0,99.0,36.0,6.0,100.0,82.0,41.0,23.0,1.8539,0.3757,0.0992,0.0162,0.0027,1.8165,0.36319999999999997,0.1192,0.0475,0.0195,0.913,0.9744,0.712,0.4107,0.1653,0.0828,0.042,0.0215,0.0129,1.3669,0.0119,0.5074,2.5548,1.4346,0.2166,0.0,335.0,9.0,15.0,10.0,1.0,2.0,4288.0,182.1,51.1,9.2,2.0,1344.2,165.2,46.9,16.6,6.7,6112.0,4533.8,353.9,200.7,102.7,43.3,22.2,11.4,5.9,3.5,830.8,3.8,4193.9,1498.1,379.9,40.1,0.0
Aisha Namagembe,Makerere University Wfc,Lady Doves Fc,Makerere University Wfc,Wmd20,Midfielders,Dm,Draw,Home,105.86666666666667,9.5244,726.066,58.0,874.3534,4.0,463.04499999999996,13.9783,74.44380000000001,27.3682,4.88,6.0845,89.96599496221661,186.0,136.0,61.0,11.0,180.0,126.0,56.0,22.0,3.717,0.746,0.1518,0.0293,0.0024000000000000002,3.8966000000000003,0.6892,0.2084,0.0696,0.0139,1.8178999999999998,1.9143,1.5525,0.8399,0.4447,0.2257,0.11380000000000001,0.0688,0.0312,2.4889,0.0266,1.0629,4.5595,3.1758,0.6809000000000001,0.045200000000000004,212.0,4.0,20.0,30.0,4.0,4.0,2922.2,329.79999999999995,75.8,17.9,1.6,2628.4,280.3,77.80000000000001,24.8,4.4,6362.799999999999,3310.6000000000004,670.2,425.9,202.4,102.5,51.7,25.7,15.200000000000001,7.8,1543.6,7.4,2674.5,2722.6,839.2,120.5,6.199999999999999
Aisha Namagembe,Makerere University Wfc,Rines Ss Wfc,Makerere University Wfc,Wmd18,Midfielders,Dm,Win,Home,86.91666666666666,8.9242,650.5799999999999,65.0,828.5087000000001,7.0,437.346,16.0482,88.3592,24.7202,5.3512,6.7314,102.67535953978908,196.0,130.0,63.0,22.0,178.0,112.0,68.0,30.0,3.4772,0.6693,0.1649,0.0344,0.006200000000000001,3.6272,0.6302000000000001,0.2173,0.0775,0.0199,1.5064,1.9377,1.4964,0.8532,0.41569999999999996,0.2203,0.09409999999999999,0.048299999999999996,0.028900000000000002,2.2892,0.0339,0.8727,4.2395,3.1614,0.6505000000000001,0.0,242.0,7.0,34.0,22.0,7.0,2.0,2243.7,283.2,78.7,20.5,3.6,2250.6000000000004,242.5,77.2,26.1,6.3,5232.3,2360.7,677.5999999999999,407.1,204.8,97.5,53.9,24.4,12.8,7.6,1375.6,10.399999999999999,1824.1,2453.3,837.2,117.8,0.0
Aisha Namagembe,Makerere University Wfc,Rines Ss Wfc,Makerere University Wfc,Wmd7,Midfielders,Dm,Loss,Away,98.25,4.4025,108.322,16.0,398.3366,5.0,246.65300000000002,7.3241000000000005,40.005100000000006,21.9042,4.1334,5.76,44.80916030534351,126.0,76.0,24.0,3.0,104.0,90.0,21.0,10.0,1.8121,0.3084,0.0599,0.0113,0.0007,1.7614,0.3297,0.0869,0.027,0.005,0.9336,0.9895,0.6327,0.2871,0.1082,0.0445,0.0231,0.0131,0.0034,1.3607,0.0065,0.4924,2.5347999999999997,1.267,0.1083,0.0,327.0,5.0,9.0,3.0,3.0,1.0,4246.799999999999,158.5,32.7,7.2,0.6,1252.0,159.1,36.2,9.6,1.5,5904.0,4395.1,354.5,183.2,75.8,28.4,12.4,6.5,3.6,0.9,841.7,2.1,4024.5,1514.7,344.9,20.1,0.0
Aisha Namagembe,Makerere University Wfc,She Corporates Fc,Makerere University Wfc,Wmd16,Midfielders,Dm,Win,Home,110.93333333333334,9.9706,585.292,57.0,911.3667,15.0,477.2688,13.8135,75.565,24.5202,4.6741,5.8267,89.87920673076921,219.0,162.0,60.0,10.0,204.0,127.0,66.0,27.0,3.9372999999999996,0.7257,0.1699,0.0284,0.0021999999999999997,4.119,0.6885,0.21089999999999998,0.07189999999999999,0.0166,2.0568,2.0876,1.5133,0.8347,0.4068,0.1864,0.10389999999999999,0.0373,0.0243,2.6955999999999998,0.0238,1.1669,5.0647,3.1536,0.5817,0.0035,203.0,15.0,35.0,9.0,9.0,4.0,3112.3,329.2,86.7,18.3,1.6,2735.9,291.4,78.6,24.8,5.6,6684.200000000001,3500.2,737.7,417.0,205.2,99.0,46.8,26.6,9.9,6.2,1629.1,6.7,2742.8,2997.3,838.2,105.6,0.5
Aisha Namagembe,Makerere University Wfc,She Maroons Fc,Makerere University Wfc,Wmd1,Midfielders,Dm,Draw,Home,105.35,8.5576,382.439,38.0,783.4431,13.0,394.7863,12.549,63.6893,23.6962,5.6445,7.0506,81.23018509729474,180.0,137.0,52.0,24.0,171.0,114.0,45.0,31.0,3.3135000000000003,0.5740000000000001,0.1494,0.0379,0.0097,3.663,0.5574,0.1709,0.0535,0.0282,2.0961,1.8938000000000001,1.1582,0.5478000000000001,0.2768,0.1278,0.07819999999999999,0.0453,0.027700000000000002,2.2597,0.046,1.2177,4.4771,2.4802,0.3817,0.0007,223.0,14.0,18.0,14.0,4.0,2.0,2934.7,270.9,75.4,21.200000000000003,5.6,2693.5,235.5,66.3,19.0,9.1,6331.200000000001,3668.3,668.4000000000001,328.7,143.3,66.1,31.9,19.6,12.5,7.6000000000000005,1370.6999999999998,14.1,2924.8,2667.3,671.5,67.5,0.1
Aisha Namagembe,Makerere University Wfc,Uganda Martyrs Lubaga Wfc,Makerere University Wfc,Wmd22,Midfielders,Dm,Draw,Home,105.93333333333334,10.049199999999999,793.526,68.0,930.6804999999999,5.0,487.1713,14.7351,79.7903,25.7282,5.2667,7.4263,94.86343612334801,221.0,169.0,62.0,7.0,197.0,139.0,64.0,41.0,3.9793000000000003,0.8135,0.1727,0.0316,0.0024000000000000002,3.9414000000000002,0.7396,0.24480000000000002,0.0906,0.0333,1.8820000000000001,2.0483,1.512,0.8681,0.472,0.2548,0.1304,0.06989999999999999,0.0437,2.7268999999999997,0.041,0.9902,5.0710999999999995,3.1944,0.7748999999999999,0.0186,312.0,5.0,32.0,28.0,5.0,3.0,3019.7,345.6,81.69999999999999,17.299999999999997,1.5,2491.8999999999996,291.4,89.4,29.7,10.0,6378.2,3131.3,725.5,418.9,209.3,109.1,58.0,31.1,15.700000000000001,10.5,1658.0,10.8,2375.2,3014.5,847.6,138.3,2.6
Aisha Namagembe,Makerere University Wfc,Wakiso Hill Wfc,Makerere University Wfc,Wmd17,Midfielders,Dm,Win,Away,109.16666666666666,8.4719,665.46,54.0,780.7266999999999,1.0,410.4132,11.9851,60.62180000000001,23.7762,5.1192,6.4356,77.60519083969466,199.0,134.0,53.0,11.0,174.0,116.0,47.0,38.0,3.3104,0.6803,0.1507,0.026099999999999998,0.0018,3.3784,0.6202,0.19590000000000002,0.0797,0.0283,1.9725000000000001,1.5697,1.0396,0.731,0.38980000000000004,0.1969,0.0991,0.058499999999999996,0.0199,2.3765,0.0183,1.0865,4.4915,2.2283,0.664,0.0014,225.0,1.0,27.0,19.0,5.0,3.0,3300.3,314.0,78.5,16.3,1.4,2488.5,262.5,72.7,27.299999999999997,8.7,6570.0,3877.0,568.4000000000001,294.6,175.2,92.2,46.8,24.2,14.1,5.300000000000001,1467.1,5.3,3125.7,2731.9,592.5,119.9,0.2
Allen Nasaazi,Kawempe Muslim Lfc,Lady Doves Fc,Kawempe Muslim Lfc,Wmd17,Forwards,Fw,Loss,Away,105.38333333333333,4.568899999999999,594.297,29.0,468.6072,1.0,241.34410000000003,6.753299999999999,30.4617,27.5522,5.3657,6.0112,43.35505298117982,96.0,73.0,40.0,15.0,107.0,42.0,35.0,28.0,1.6940000000000002,0.3876,0.1125,0.0284,0.0069,1.7791000000000001,0.3321,0.1442,0.0611,0.023,1.1403,0.6965,0.4721,0.3146,0.2696,0.1647,0.1034,0.0617,0.0494,1.2309,0.0657,0.6638999999999999,2.3247,0.9861,0.5213,0.073,39.0,1.0,11.0,10.0,7.0,1.0,3262.7,164.5,48.5,15.0,3.8,2642.0,135.3,47.1,19.1,7.1,6344.9,4966.5,259.4,135.1,75.8,56.1,33.4,21.7,13.9,10.1,756.6,16.5,4565.5,1420.7,259.7,89.2,10.0
Allen Nasaazi,Kawempe Muslim Lfc,She Corporates Fc,Kawempe Muslim Lfc,Wmd22,Forwards,Fw,Draw,Away,92.85,2.4282,175.244,13.0,245.6396,2.0,157.2201,4.0882000000000005,20.2561,26.7682,4.8408,9.0223,26.15185783521809,69.0,61.0,27.0,6.0,68.0,46.0,21.0,12.0,0.8951,0.2193,0.0532,0.0119,0.0017,0.9360999999999999,0.2089,0.0692,0.0228,0.01,0.6353,0.4301,0.2845,0.1646,0.1071,0.0582,0.0379,0.031,0.0053,0.6618,0.0123,0.4484,1.2362,0.5684,0.148,0.0272,45.0,2.0,8.0,3.0,0.0,2.0,3532.1,114.8,28.8,7.9,1.0,1771.9,98.89999999999999,27.2,8.3,3.3,5594.2,4848.6,162.8,84.6,41.2,26.0,13.4,8.6,6.9,1.5,397.2,3.4,4692.5,719.9,152.0,26.1,3.7
